user_id,videos_json,channel_title,thumbnail_link,view_count,subscriber_count,video_count
UC4KcJHWr1zFPhHhBywuSYhA,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""thank you man,this is helpful. I take notes from your video.""}]",polycode,https://yt3.ggpht.com/0UVggFP48MiEJFL2fApaq_DW9z8HEXDo8aUdtGs8jq1FCfPRn8QynqzlS_f-urmXQFjzIjQL=s88-c-k-c0x00ffffff-no-rj,137,11,4
UCIarYn43RHS7ZY4EWyc74og,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""The question shouldnt be on how we should be doing Leetcode but why its necessary.  Just because FANG companies decided to create these ridicioulous standards for acceptance now all companies do.  The same companies that made billions and now are laying off thousands.  If you want to study something like software engineering you should do it because you have a passion for it.  Doing depth first search and memorizing leetcode questions doesnt make you a good developer.  People act like there werent any real developers before this became an industry standard.""}]",mk17173n,https://yt3.ggpht.com/ytc/AIdro_lXzWBMKtCtGwye1Vx_g3fn_z2ZBDYfmr1GgkVj0lU=s88-c-k-c0x00ffffff-no-rj,41651,38,4
UCHOXhwZYOpbAnLCWps1I1-Q,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""Hqhqhq qmqgine not just knowing where the A key is.""}]",simonr0204,https://yt3.ggpht.com/ytc/AIdro_lPQzvWTppXUW8XsVS_Eam1FEnPF0e8WQGf2jBN48cIgGzo=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCWr7X8tY4twQCBWHB3iw0Vw,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""The comment section have the more knowledge than the whole video \ud83d\ude02""}]",Ritesh,https://yt3.ggpht.com/vTwzySG5lj0UyvfUbuhhcMw0gPFL9zlpPnydG9snD2Yst0rKMi6GhWaFz6KgpPWWHaKT6mxG=s88-c-k-c0x00ffffff-no-rj,13,0,1
UCiQ05FBX3oWFF9Dprg51hWA,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 1, ""comment"": ""you are that fcking guy who interviews people on algorithms they never gonna use in writing your e-commerce problem's solution. Perfect way to show a big ass redflag to your interviewee from the start""}]",Capybleppa,https://yt3.ggpht.com/9kdUZvO0oHEcM-6vh-CtBBc9Ogxy_WHA68mxq2E646Qsm5_MQKbefYt0fNxM8SixN8rMEt5PKOs=s88-c-k-c0x00ffffff-no-rj,0,10,0
UCcesV6EIZ80jPdnHavaqvgQ,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""I think this is all good advice apart from doing the same question or type of basic question day after day, all the learning research for the last 20 years has shown that interleaving is more effective for learning and retaining information over a long period of time""}]",playboycity,https://yt3.ggpht.com/ytc/AIdro_nBUxTkiptH7eCpufBTSpGSf7tkju6CUe_87zc977k=s88-c-k-c0x00ffffff-no-rj,0,12,0
UCKvR5xMT462wxLNHoDD3zhA,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 2, ""comment"": ""For me, writing functions with the correct input and output (takes experience to get them right the first time), and leaving the body for later while still calling them in other parts helped me immensely with what otherwise be convoluted problems and especially code hygiene. And with ChatGPT, you can get most of the body written for you. You just have to unit test it and adjust the variable names and so on.""}]",Parlor 311,https://yt3.ggpht.com/ytc/AIdro_n1zCDfKcYr0X-NCejC_T0wzs2R9dIK4sA9MwmUPsQ=s88-c-k-c0x00ffffff-no-rj,0,4,0
UCONyX6ZrqNzYWkD1OL38Jew,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""Nope not there \ud83d\ude02 started studying last week""}]",Subi,https://yt3.ggpht.com/pW7tx3DCSO_k3mixSLPLouUlj1IPLcJ4r9ys3dK9Jq92GjWUPboDE6y5nQc-ps0NxH5pu3m_LQ=s88-c-k-c0x00ffffff-no-rj,609,24,6
UC-rnSvkdQQZeGrnxhYXBOOw,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""Wow I never know you could do out of range check like this. Thank you for the tip :D""}]",Jiazhe Chen,https://yt3.ggpht.com/ytc/AIdro_nOIg1bMmur8khxE-3OMgSRugiB0KjP9NzhOBGW2xUbxw=s88-c-k-c0x00ffffff-no-rj,250,5,9
UC9EryAAwPPlB9QOgWlhsAzQ,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""It's not so simple for the simple fact that you don't know what you don't know. For example @2:08, if you weren't told that *nums* can potentially contain close to INT_MAX number of elements, line 6 can potentially fail that test case. \n\nIn addition to knowing the typical implementation for an algo/ds, you have to be able to analyze and suggest changes to typical implementation (e.g.,  in binary search, there are two ways to compute Mid pointer). You also have to be able to analyze the code you've written against different cases to check for bugs (e.g., why your code might be buggy if you accidentally wrote \""left < right\"" instead of \""left <= right\""). \n\nThese examples were for binary search. Now apply that to the myriad of other sorting algos, data structure algos, problem-specific algos (e.g., sudoku solver, maze solver, tic-tac-toe-solver).""}]",Isaac,https://yt3.ggpht.com/ytc/AIdro_ni9Ju7bdxsYPgHNk7GlMD_UqYMFumznz0fKpL6ehI=s88-c-k-c0x00ffffff-no-rj,78149,62,21
UCtMauTxaRQYePhiuYv2DHEA,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""This is good stuff""}]",Dylan M,https://yt3.ggpht.com/ytc/AIdro_mrjO9OGCV3s4KL5FAO-JkZCuMMdHk-I8doHCLmp6C9osfz_JqGDDAT1lwVBwdRzZ35_w=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCEszFiPUxDnKWMYnpl4F9UA,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 1, ""comment"": ""never once had to write an algo like this in 3 years fte""}]",rockos modern life,https://yt3.ggpht.com/ytc/AIdro_k12Et__mDlvf1wBkmhyREo2GiwDBtU-PcW-LyRCG8=s88-c-k-c0x00ffffff-no-rj,0,0,1
UC5vDix5l0G9laz2mcPb5I_A,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 4, ""comment"": ""This is so wrong. He thinks he's becoming skillful at coding when the reality is that he's just memorizing the function structure and spitting out a copy. Yes, it takes less cognitive energy, but it's not making you better at anything other than pasting. It means your mind only sees the function in 1 way and you have a natural limitation of expanding on the concept.""}]",RyuuOujiXS,https://yt3.ggpht.com/ytc/AIdro_k-vTbmULs_2hWHQlT2LMJupI8UULLlK7oJxjrtdn5etO8=s88-c-k-c0x00ffffff-no-rj,1904,14,60
UCU0-MFIN4PTNzAf841US26w,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""To be honest I have to say""}]",Drakata,https://yt3.ggpht.com/_1McfztXHFziW9vk74eOgxWIAy9NycxWdUz4zDxMs85X5voeP2V12TXLdJw0fXmVICJ8rU4L=s88-c-k-c0x00ffffff-no-rj,104,40,1
UC0OS4y6U8PeqMUWEpZpPynQ,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""It looks like binary search code of Python language (Class+function)\ud83d\ude0a""}]",Michelle t r e e,https://yt3.ggpht.com/tvrKy-vztA2xyTTv-hY-6bh69qSPmVeSxeGsTfVw3E0sS02RaaUCTmgmPj1vX8pEuWmEZki6RuE=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCS1otWps9vuAZneOOOtVGOg,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""Stop doing all this dsa...ai is gonna take over all work""}]",Manish G,https://yt3.ggpht.com/ytc/AIdro_k7zfzw8bk8TklV3yzqbvZgn5zunASILX7hU69VpRM=s88-c-k-c0x00ffffff-no-rj,184,5,1
UCybjOhvRMSLqpbGy4OTJ4Dw,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""What exactly are these basics, though? Does anyone have a comprehensive list of things that count as \""basics\"" to get REALLY good at?""}]",Rahul Basu,https://yt3.ggpht.com/ytc/AIdro_lJf80LBEHz42V0v9US4HM6_i_nGppRPc4-94a_E70HFQ=s88-c-k-c0x00ffffff-no-rj,33344,83,26
UCC4Rfrb7yO8LEk9_vK8qYpQ,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""But can you code in assembly""}, {""video_id"": ""QHXET1G9Y5U"", ""like_count"": 1, ""comment"": ""Worst thing you can do is take 4 tabs of acid when your mood is not good(positive).""}]",Sourabh Mandlik,https://yt3.ggpht.com/ytc/AIdro_mztF_NgJnS6Ux0IEF6YMKaknKPhAF0gRqcZuLQt6J3p_df=s88-c-k-c0x00ffffff-no-rj,62168,51,48
UCEh_9pPTeJojfjEfTSOKDmg,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""Is for loop that easy?""}]",Audio Platform,https://yt3.ggpht.com/ytc/AIdro_nCggwpN_SNYXVEs6_YCgd74XBwxzr9t4Ajr1QqYQ=s88-c-k-c0x00ffffff-no-rj,0,0,0
UC6S93MwMovtVSi-sXP5JQQA,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""Yeah its gonna take 0.1 secs for chatgpt""}]",K. Alp (alpalt),https://yt3.ggpht.com/ytc/AIdro_k4FOZWpspmHSqk_CsR7GfOhc8B540F2CbR8_E24pk1FH73=s88-c-k-c0x00ffffff-no-rj,348,2,7
UCj7GkBulmYFWW3RdN1k4z_A,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""Remember when you were a child and then just learned to walk? I know what you are trying to say, but I don't understand the world enlightenment. I would use a different word, it's called insight. Insight is what you get after studying/practicing something for a while. You can suddenly see deeper, understand better. The more insight you gain, the more sense everything makes. Insight is that moment when it clicks and you successfully understood something. This insight will make you able to see better. You suddenly gain a higher view, one that was hidden from you before. This higher view is what you meant with enlightenment, but that's not accurate IMO. I would use enlightenment for the sudden realization of reality as it is. Also I have a view that is even beyond your view""}]",' ♥ # Y)=00ßß,https://yt3.ggpht.com/ytc/AIdro_l1d7isfpJLDe502YgJR4c05PLmzmuAnfXUpyeYpcHlkA=s88-c-k-c0x00ffffff-no-rj,0,27,0
UCtqLnRpkt_SaQo1wjYrHwqg,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 1, ""comment"": ""What's the point in the age of AI & ChatGPT? All this is going to be pointless, and written by AI soon..""}]",mrgyani,https://yt3.ggpht.com/ytc/AIdro_mqYkAwZpwkgnPR3_6FL9ruF1LbPRmsbMf2zYvW9lg=s88-c-k-c0x00ffffff-no-rj,0,13,0
UC7tuHlshDSgD7-OzNZZPUjg,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""Nice video, understand what is written is very important regardless this difficulty involved in the concept. A physician, for example, don't expend time memorizing formulas, instead he/she understands the concepts that can lead to a formula""}]",Andruarte,https://yt3.ggpht.com/ytc/AIdro_nHNmhgK4mtwlkvbYzWQNsHe7dvV4nJKisK6SmVW8O7u9Pa8T0cWxyinae9f8_eisKzEw=s88-c-k-c0x00ffffff-no-rj,0,0,0
UCLcckZJmSOMUtB9w9DM3bog,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""I think I'm at this point where the basic algorithms are easy and code/syntax doesn't hold me back; but I still struggle to grasp the logic of a lot of medium level problems""}]",gabs,https://yt3.ggpht.com/4qvFdg7Kim8kv3_7FLSQyOyFwBZjE_2pUK1awbE7uEAIl8MIi6ofkIagxyeW2w1oyIPGx6bPJA=s88-c-k-c0x00ffffff-no-rj,624,7,2
UCD86F740NRCk3rm8Clrr1sA,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 10, ""comment"": ""Explaining code was something I learned the hard way in undergrad. We had a large study group in one class and long story short a lot of ppl just copied my code thinking that changing a few variables was going to work. Well we got flagged for plagiarism and what was an easy A for me became a C but I talked with the professor and said let us each explain the code to show if we really know it. Since I wrote my code, trial and error and all, I was able to explain my code and even justify why I used a vector operation here vs some long drawn out process (that of which the professor showed me early on in the semester) and almost everyone else just took the L. I got my A and the professor decided not to escalate the plagiarism against the other students. \n\nI know that\u2019s a block of text but being able to know what happens like the video says is so important. It\u2019s a perfect interview question since you\u2019ll be reading code base while onboarding anyway""}]",Matthew Lynn,https://yt3.ggpht.com/ytc/AIdro_nOpWFnm_-wNVcA8ChaEVSp9eKhA1LHEYrxEYiT5sTDjuQ=s88-c-k-c0x00ffffff-no-rj,73,2,1
UC3hC9Nc6CPURtESt_ukbJYA,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 6, ""comment"": ""Once i understood loops, i couldn't believe there was a point that i struggled with them. I learned them in Python and then they made sense in every other language""}]",T Z,https://yt3.ggpht.com/ytc/AIdro_lwTxPmj_atmO_Kzs1-vmRinqkdqxwhVQXYrZy59_o=s88-c-k-c0x00ffffff-no-rj,0,4,0
UCIj_GsRfLCFn4JjWoDJ7pTQ,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""Anyone else know two sum by heart now?\ud83d\ude02""}]",Joe Reeve,https://yt3.ggpht.com/ytc/AIdro_ndm9W-H990_uFNO2-e1Cr7_ZyD2z3M1pZv-Q6kRjM=s88-c-k-c0x00ffffff-no-rj,111,4,14
UCXrk2aA_tHD4x-vtlLFsNMg,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""I personally thing the difficulty nowadays is extremely high as compared to 3-4 yrs ago for even a fresher SDE at any company, Something which even i have experienced. With the advent of AI its becoming more and more difficult to be good at this. Earlier it was easy to get your resume shortlisted with good profile in DSA and some projects on your resume. Skillset companies demand nowadays even for people with 0-2 yrs of exp is ridiculous. I mean i have been skimming thorough linkedin now for 1-2 weeks and in >70% of cases i have observed companies even for Entry level positions wanting 3-5 yrs of exp (I mean WTF). Which makes me think tech jobs are no more lucrative , unless and until you don't love the grind and your work don't come in. What the point of spending hours doing DSA and projects , when at the end of the day company can just discard you to maximize profits.""}]",Darshan Tawte,https://yt3.ggpht.com/ytc/AIdro_l3RpEFPAQ1O6NSHmYS3FMK5_E8YCu85bKjHnMwo3SIrBw=s88-c-k-c0x00ffffff-no-rj,0,4,0
UCrv_uMDtsui_ofAwAuhDWPw,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 1, ""comment"": ""I think even if you get good at this, employers are still not going to bother hiring you. The competition is too fierce, if everyone is good then you're no longer unique and now have to fight hundreds of people in line in front of you. All you're doing is helping the company in the end, not really helping yourself.\n\nIt's gotten so sad that you have people practicing mock interviews in the industry just to get a job because these corporate shlobs think you can't do the job. They begin to make you think you can't do the job, when in fact you can.  A lot of practices in the realm of programming are highly unethical, and you should be careful about how much time in your life you spend in these companies as that's what they will steal from you in exchange for cash.""}]",Ollicron,https://yt3.ggpht.com/ytc/AIdro_kcrshMABMLyDqOXgPgnbMVimsTbrI1FgEeYQTq4i9SPA=s88-c-k-c0x00ffffff-no-rj,251,7,7
UCXLejRtcatxk4cfANcaKNhw,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""i became god when i first time wrote trie word search algorithm with out lookin at code , in heaven and on earth i alone am honored""}]",nagasai purvaz,https://yt3.ggpht.com/ytc/AIdro_ngCcoh9ogdBluzfEyM8T-3E51DgrTFUAh5uB8cuIte044=s88-c-k-c0x00ffffff-no-rj,993,6,18
UCv-AELJvLlJIwDJoxiWe-iA,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 1, ""comment"": ""Man, I agree 100% with this advice.""}]",p s,https://yt3.ggpht.com/ytc/AIdro_kshPXaN1iuWuO8PePRIYxem7SUjvKwfb4U8KsHzBQ=s88-c-k-c0x00ffffff-no-rj,0,1,0
UCCpfU-2kmWQOXdyZBMJjzqA,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""Hey man. Im trying to change my career to be a software engineer. I started my journey learning python. Now, I am spending my time with javascript for web development so I can build my portfolio. I love python but I dont think I could get an entry job writing code in python. \nMy question is: Do you think I should do leetcode problems in python and keep learning javascript and react for portfolio projects?\nI have a degree in Electrical Engineering but never worked as an engineer. Not going back to school for CS though. I am learning online.""}]",jsoto3 Gaming,https://yt3.ggpht.com/gMpMMQjYQ_4zFXtiqAZksZVdvBSt_AKUo4Vuf8iP6p4dtMFC5eUEOJtzu2TZ5sugVZEAT_xd1jQ=s88-c-k-c0x00ffffff-no-rj,101453,1430,442
UCtsO21D9YuxzA7YQF6v3fCQ,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""thanks for teaching for free.""}, {""video_id"": ""QHXET1G9Y5U"", ""like_count"": 1, ""comment"": ""The second half was the plot twist I never expected.""}]",Harshit Singhai,https://yt3.ggpht.com/ytc/AIdro_nmCLjmJeCUE72qXW68i4vKo3w184b5ZE1WP_0dgur2QAw=s88-c-k-c0x00ffffff-no-rj,42461,35,19
UCLvqtem3I9-fXAwVXoW8v9A,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""Amazing thumbnail""}]",Anubhav,https://yt3.ggpht.com/5cTJ3IBKllCKjXFfbXXw4dzEJGCFbL5UC6MPjNwWMFXk5D4PxL8hVvtwaGZc9_4HyW19h3EzWg=s88-c-k-c0x00ffffff-no-rj,57,0,3
UCvRfhSEy_ski4jmyGHsdPTA,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""Dude""}]",LookingForSomething,https://yt3.ggpht.com/ytc/AIdro_lSH1yXP9-c5r_2VxOkqTY3R8QJmjrsUGd5x23LyP66uDci=s88-c-k-c0x00ffffff-no-rj,0,4,0
UCE-jVHBkBuqvV2x0he_uLUg,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""This is based AF""}]",Rama,https://yt3.ggpht.com/ytc/AIdro_mby1A9IyUcdRHRUsK44aWKBP8UDSvl6hHhilTTi-o=s88-c-k-c0x00ffffff-no-rj,0,1,0
UCO_H4OyUV0u_Ol2nV6Goz4A,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 1, ""comment"": ""This is facts. I aspire to understand this shit like it\u2019s my native language.""}]",Samir Pandit,https://yt3.ggpht.com/ytc/AIdro_nEI4IFmWN_DCbWsMobgnXkyc7IJb9JeIjj6SjPxcs=s88-c-k-c0x00ffffff-no-rj,0,4,0
UCuNOCpHUJ6GNHVyPax_2A5g,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 1, ""comment"": ""I will eternally become enlightened. \ud83d\ude4f""}]",Black Hermit,https://yt3.ggpht.com/ytc/AIdro_nTFp7VGZUF3dZXq_zvYdvBo6s-Qn6meBLiAXNe1Mo_0lA=s88-c-k-c0x00ffffff-no-rj,16844,166,17
UCSillZr7X-5u-j_-ps_ijqA,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""fax""}]",nang,https://yt3.ggpht.com/xFaVNGDGUtiIqNZefo88cUGxUTDIMDD-EkSnCANjsKSGvu3ymB7HegT6KtGFxxtfTkWvwUdK_g=s88-c-k-c0x00ffffff-no-rj,8862387,166000,34
UCg0uoOo5FASi8Hl5DL8EQ0Q,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""strangely, not sure about the binary search but writing out mergesort and quicksort feels like writing a for loop for me at this point.""}]",Shuvankar Bhowmick,https://yt3.ggpht.com/ytc/AIdro_knyHPYRCiFcMbgmQMWLl1DtSvbDAz-sv4DTko6yQ4V26g=s88-c-k-c0x00ffffff-no-rj,858,66,4
UCLph69jt2B-qD8Y7pk1Vgcw,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""Next time just for fun you should pause and comment on this video""}]",JW,https://yt3.ggpht.com/ytc/AIdro_mlb3y2mkFG315cW_oUYaha-JACnQpLk9X26qYVNvLngy-bdpjKt1LmgX3Z1LxXh2uYh2Q=s88-c-k-c0x00ffffff-no-rj,0,0,0
UC9zrt277wSXsHyCmPgUqzdQ,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 0, ""comment"": ""Enlightenment for me was when I could build a million dollar product without using stackoverflow""}, {""video_id"": ""IcxM8G1odzg"", ""like_count"": 0, ""comment"": ""Awesome, love a good neetcode story, thanks for sharing""}]",JavaScript Josh,https://yt3.ggpht.com/WFFvCBjw0ZSJQrryWprLyEDM-dU73Ypg8XfaYtoZ-OU8xJXw-ZsFhiqsmC6Z_faGx81t3SZZ=s88-c-k-c0x00ffffff-no-rj,27249,98,40
UCw6RfJhAGKbeB8gSK0-TyFA,"[{""video_id"": ""VHZDxOmRthE"", ""like_count"": 6, ""comment"": ""repitation creates memorization and conceptual understanding comes from learning and understanding what's is done in those repitative drills , great video mate""}]",Suvraneel Saha,https://yt3.ggpht.com/ytc/AIdro_nCPBMJM6UnU-FtpK63qDcAWlZDcMJOF0l590bbVTKVzB0=s88-c-k-c0x00ffffff-no-rj,0,1,0
